Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
2/6/2000,AQS,060990005,7,24,ug/m3 LC,79,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
2/12/2000,AQS,060990005,7,4,ug/m3 LC,22,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
2/18/2000,AQS,060990005,7,17,ug/m3 LC,66,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
2/24/2000,AQS,060990005,7,11,ug/m3 LC,55,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
3/1/2000,AQS,060990005,7,13,ug/m3 LC,58,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
3/7/2000,AQS,060990005,7,11,ug/m3 LC,55,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
3/13/2000,AQS,060990005,7,10,ug/m3 LC,53,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
3/25/2000,AQS,060990005,7,10,ug/m3 LC,53,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
3/31/2000,AQS,060990005,7,6,ug/m3 LC,33,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
4/6/2000,AQS,060990005,7,10,ug/m3 LC,53,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
4/12/2000,AQS,060990005,7,7,ug/m3 LC,39,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
4/18/2000,AQS,060990005,7,6,ug/m3 LC,33,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
4/24/2000,AQS,060990005,7,7,ug/m3 LC,39,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
4/30/2000,AQS,060990005,7,7,ug/m3 LC,39,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
5/6/2000,AQS,060990005,7,5,ug/m3 LC,28,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
5/12/2000,AQS,060990005,7,6,ug/m3 LC,33,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
5/18/2000,AQS,060990005,7,8,ug/m3 LC,44,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
5/24/2000,AQS,060990005,7,8,ug/m3 LC,44,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
5/30/2000,AQS,060990005,7,7,ug/m3 LC,39,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
6/5/2000,AQS,060990005,7,5,ug/m3 LC,28,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
6/17/2000,AQS,060990005,7,7,ug/m3 LC,39,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
6/23/2000,AQS,060990005,7,13,ug/m3 LC,58,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
6/29/2000,AQS,060990005,7,10,ug/m3 LC,53,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
7/5/2000,AQS,060990005,7,4,ug/m3 LC,22,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
7/11/2000,AQS,060990005,7,8,ug/m3 LC,44,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
7/23/2000,AQS,060990005,7,6,ug/m3 LC,33,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
7/29/2000,AQS,060990005,7,9,ug/m3 LC,50,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
8/4/2000,AQS,060990005,7,10,ug/m3 LC,53,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
8/16/2000,AQS,060990005,7,11,ug/m3 LC,55,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
8/22/2000,AQS,060990005,7,11,ug/m3 LC,55,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
8/28/2000,AQS,060990005,7,9,ug/m3 LC,50,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
9/3/2000,AQS,060990005,7,4,ug/m3 LC,22,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
9/9/2000,AQS,060990005,7,7,ug/m3 LC,39,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
9/15/2000,AQS,060990005,7,5,ug/m3 LC,28,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
9/21/2000,AQS,060990005,7,7,ug/m3 LC,39,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
9/27/2000,AQS,060990005,7,10,ug/m3 LC,53,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
10/3/2000,AQS,060990005,7,12,ug/m3 LC,56,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
10/9/2000,AQS,060990005,7,5,ug/m3 LC,28,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
10/15/2000,AQS,060990005,7,12,ug/m3 LC,56,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
10/21/2000,AQS,060990005,7,6,ug/m3 LC,33,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
10/27/2000,AQS,060990005,7,10,ug/m3 LC,53,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
11/2/2000,AQS,060990005,7,28,ug/m3 LC,86,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
11/8/2000,AQS,060990005,7,31,ug/m3 LC,92,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
11/14/2000,AQS,060990005,7,30,ug/m3 LC,90,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
11/20/2000,AQS,060990005,7,86,ug/m3 LC,172,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
11/26/2000,AQS,060990005,7,38,ug/m3 LC,107,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
12/2/2000,AQS,060990005,7,62,ug/m3 LC,156,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
12/8/2000,AQS,060990005,7,71,ug/m3 LC,162,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
12/14/2000,AQS,060990005,7,24,ug/m3 LC,79,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
12/16/2000,AQS,060990005,7,29,ug/m3 LC,88,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
12/20/2000,AQS,060990005,7,66,ug/m3 LC,158,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
12/26/2000,AQS,060990005,7,66,ug/m3 LC,158,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
1/4/2000,AQS,060990005,8,39,ug/m3 LC,110,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
1/12/2000,AQS,060990005,8,19,ug/m3 LC,69,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
1/16/2000,AQS,060990005,8,11,ug/m3 LC,55,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
1/22/2000,AQS,060990005,8,24,ug/m3 LC,79,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
1/28/2000,AQS,060990005,8,37,ug/m3 LC,105,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
2/3/2000,AQS,060990005,8,25,ug/m3 LC,81,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
2/9/2000,AQS,060990005,8,34,ug/m3 LC,97,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
2/15/2000,AQS,060990005,8,14,ug/m3 LC,60,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
2/21/2000,AQS,060990005,8,5,ug/m3 LC,28,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
2/27/2000,AQS,060990005,8,5,ug/m3 LC,28,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
3/4/2000,AQS,060990005,8,20,ug/m3 LC,71,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
3/10/2000,AQS,060990005,8,12,ug/m3 LC,56,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
3/16/2000,AQS,060990005,8,9,ug/m3 LC,50,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
3/22/2000,AQS,060990005,8,14,ug/m3 LC,60,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
3/28/2000,AQS,060990005,8,8,ug/m3 LC,44,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
4/3/2000,AQS,060990005,8,12,ug/m3 LC,56,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
4/9/2000,AQS,060990005,8,5,ug/m3 LC,28,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
4/15/2000,AQS,060990005,8,5,ug/m3 LC,28,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
4/21/2000,AQS,060990005,8,7,ug/m3 LC,39,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
4/27/2000,AQS,060990005,8,7,ug/m3 LC,39,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
5/3/2000,AQS,060990005,8,7,ug/m3 LC,39,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
5/9/2000,AQS,060990005,8,5,ug/m3 LC,28,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
5/15/2000,AQS,060990005,8,5,ug/m3 LC,28,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
5/21/2000,AQS,060990005,8,11,ug/m3 LC,55,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
5/27/2000,AQS,060990005,8,5,ug/m3 LC,28,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
6/2/2000,AQS,060990005,8,10,ug/m3 LC,53,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
6/8/2000,AQS,060990005,8,4,ug/m3 LC,22,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
6/14/2000,AQS,060990005,8,9,ug/m3 LC,50,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
6/20/2000,AQS,060990005,8,9,ug/m3 LC,50,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
6/26/2000,AQS,060990005,8,9,ug/m3 LC,50,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
7/2/2000,AQS,060990005,8,7,ug/m3 LC,39,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
7/8/2000,AQS,060990005,8,6,ug/m3 LC,33,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
7/14/2000,AQS,060990005,8,9,ug/m3 LC,50,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
7/20/2000,AQS,060990005,8,10,ug/m3 LC,53,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
7/26/2000,AQS,060990005,8,9,ug/m3 LC,50,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
8/1/2000,AQS,060990005,8,15,ug/m3 LC,62,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
8/13/2000,AQS,060990005,8,7,ug/m3 LC,39,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
8/19/2000,AQS,060990005,8,4,ug/m3 LC,22,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
8/25/2000,AQS,060990005,8,8,ug/m3 LC,44,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
8/31/2000,AQS,060990005,8,8,ug/m3 LC,44,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
9/6/2000,AQS,060990005,8,7,ug/m3 LC,39,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
9/12/2000,AQS,060990005,8,15,ug/m3 LC,62,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
9/18/2000,AQS,060990005,8,14,ug/m3 LC,60,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
9/24/2000,AQS,060990005,8,8,ug/m3 LC,44,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
9/30/2000,AQS,060990005,8,23,ug/m3 LC,77,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
10/6/2000,AQS,060990005,8,16,ug/m3 LC,64,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
10/14/2000,AQS,060990005,8,11,ug/m3 LC,55,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
10/18/2000,AQS,060990005,8,9,ug/m3 LC,50,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
10/24/2000,AQS,060990005,8,18,ug/m3 LC,68,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
10/30/2000,AQS,060990005,8,8,ug/m3 LC,44,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
11/5/2000,AQS,060990005,8,25,ug/m3 LC,81,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
11/11/2000,AQS,060990005,8,19,ug/m3 LC,69,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
11/17/2000,AQS,060990005,8,31,ug/m3 LC,92,Modesto-14th Street,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,785,DICHOTOMOUS APPROVED PM10 REFR,33700,"Modesto, CA",06,California,099,Stanislaus,37.642165,-120.994212
